time,flux,flux_err,centroid_col,centroid_row,cadenceno,quality
3339.7822107694374,100.8203125,4.397489070892334,1182.058748786031,1023.0218479510769,0,0
3339.784525577552,103.8076171875,4.390855312347412,1182.058497255086,1023.0220880289163,1,0
3339.7868403854327,103.96630859375,4.39376974105835,1182.059108901702,1023.0222924722799,2,0
3339.7891551935472,93.91552734375,4.385121822357178,1182.0587338857986,1023.0199628448096,3,0
3339.7914700014285,103.824462890625,4.389701843261719,1182.0587782826842,1023.0236883462068,4,0
3339.7937848095426,89.5244140625,4.385547637939453,1182.0571239426608,1023.0217971015481,5,0
3339.7960996174243,99.670654296875,4.397280216217041,1182.056607372994,1023.0218040035097,6,0
3339.798414425538,98.547119140625,4.386903285980225,1182.0590649585397,1023.0233136724298,7,0
3339.8007292334187,98.448974609375,4.3860931396484375,1182.0574162246378,1023.0236602031036,8,0
3339.8030440413013,103.540283203125,4.391880512237549,1182.0581645412685,1023.0207964638538,9,0
3339.805358849181,108.267333984375,4.393439292907715,1182.0574992963125,1023.0213133988199,10,0
3339.8076736572957,102.32470703125,4.388847827911377,1182.0567419458382,1023.0217763772722,11,0
3339.8099884651774,93.0048828125,4.3914923667907715,1182.057384379352,1023.0246715672972,12,0
3339.812303273058,104.646484375,4.394028663635254,1182.0580616531643,1023.0217247780494,13,0
3339.81461808094,97.52197265625,4.388456344604492,1182.0608968269892,1023.0228232089461,14,0
3339.8169328888207,105.1591796875,4.392179489135742,1182.0583877734643,1023.0218332294736,15,0
3339.8192476967024,96.96484375,4.38883113861084,1182.0581551468442,1023.0199962269674,16,0
3339.821562504584,88.00634765625,4.381617546081543,1182.058254009096,1023.0213265397645,17,0
3339.823877312465,90.558837890625,4.382907390594482,1182.0578425634858,1023.0233137075388,18,0
3339.8261921203466,98.141357421875,4.3870038986206055,1182.0576932827742,1023.0236988935997,19,0
3339.8285069282274,95.463623046875,4.386634826660156,1182.0587048906993,1023.0218351100481,20,0
3339.830821736109,100.085693359375,4.387653350830078,1182.0573197685023,1023.0207983810776,21,0
3339.833136543991,93.173095703125,4.383553504943848,1182.056571315802,1023.0222997857614,22,0
3339.8354513518707,95.188720703125,4.385659694671631,1182.058396379437,1023.021913267309,23,0
3339.8377661595196,92.759765625,4.3843889236450195,1182.0593785749854,1023.0233285732112,24,0
3339.8400809674013,100.376953125,4.388933181762695,1182.059217902438,1023.0233050608948,25,0
3339.8423957752825,100.90283203125,4.38894510269165,1182.0567705446795,1023.0237378614794,26,0
3339.8447105831638,98.5380859375,4.389527320861816,1182.056056032285,1023.0236081631542,27,0
3339.8470253908117,105.907470703125,4.392519474029541,1182.0561967834458,1023.0247608651969,28,0
3339.8493401986934,97.949462890625,4.396637916564941,1182.0589244684854,1023.020506667308,29,0
3339.8516550063423,102.4287109375,4.388986587524414,1182.0576598011053,1023.0246530797505,30,0
3339.853969814223,99.0634765625,4.39430046081543,1182.0570721252384,1023.0208562141299,31,0
3339.8562846218715,92.154052734375,4.382243633270264,1182.055782218753,1023.0237098915517,32,0
3339.8585994297528,98.87255859375,4.389652252197266,1182.0574954216274,1023.0247547873556,33,0
3339.8609142374016,94.4677734375,4.3841552734375,1182.0584394670962,1023.0219563668142,34,0
3339.8632290452842,97.506103515625,4.387459754943848,1182.0585373020854,1023.022217265937,35,0
3339.865543852932,91.7783203125,4.382889747619629,1182.0590127303517,1023.0242913843513,36,0
3339.867858660581,91.916748046875,4.3872809410095215,1182.0575354863256,1023.0219056096747,37,0
3339.870173468463,87.239013671875,4.382363796234131,1182.057361818997,1023.0252968930896,38,0
3339.8724882761107,93.542236328125,4.39069128036499,1182.0539550550056,1023.0236396743088,39,0
3339.8748030837587,89.055908203125,4.381722927093506,1182.0558525482388,1023.0234157085963,40,0
3339.877117891408,101.353759765625,4.397446155548096,1182.056980618547,1023.0246370941683,41,0
3339.8794326992893,90.69189453125,4.380792617797852,1182.0561966046284,1023.0252648442143,42,0
3339.8817475069372,97.3271484375,4.38686990737915,1182.0563748144746,1023.022736058736,43,0
3339.884062314585,94.291748046875,4.383955001831055,1182.0564822709987,1023.0231752742217,44,0
3339.886377122234,101.155517578125,4.389426231384277,1182.0583175804684,1023.0242677229284,45,0
3339.888691929883,87.439208984375,4.3831281661987305,1182.0571092206371,1023.0234860146845,46,0
3339.891006737532,95.37451171875,4.384146213531494,1182.05702907829,1023.026125079954,47,0
3339.89332154518,96.07861328125,4.386038780212402,1182.0567489686703,1023.0261278754508,48,0
3339.8956363528278,95.56396484375,4.386505603790283,1182.0566299136287,1023.0194715343464,49,0
3339.8979511604766,92.774658203125,4.384557247161865,1182.05651777307,1023.022922129388,50,0
3339.9002659678927,101.61279296875,4.3907928466796875,1182.0576054121757,1023.0229116843016,51,0
3339.9025807755406,92.413818359375,4.383236885070801,1182.0574794704564,1023.0237078992736,52,0
3339.904895583189,84.249755859375,4.380204200744629,1182.0570767309575,1023.0233800511942,53,0
3339.9072103908375,93.22802734375,4.388225078582764,1182.0577172167154,1023.0247744613976,54,0
3339.909525198253,84.028076171875,4.379936695098877,1182.0585309875294,1023.0234383591862,55,0
3339.9118400059024,85.1923828125,4.380916118621826,1182.0563716974996,1023.0250554372029,56,0
3339.9141548135503,86.48193359375,4.380735874176025,1182.0549597845911,1023.0249331401952,57,0
3339.9164696209664,92.85546875,4.384603500366211,1182.057521310841,1023.018537701744,58,0
3339.9187844286143,100.9990234375,4.3932390213012695,1182.0568778785803,1023.0251957217674,59,0
3339.9210992360304,89.275390625,4.380892753601074,1182.0584191272435,1023.0210164751857,60,0
