time,flux,flux_err,centroid_col,centroid_row,cadenceno,quality
2810.8813122662723,1555.477783203125,0.8078060150146484,942.5338117001709,62.22668440892398,1847,0
2810.8882566207367,1552.3291015625,0.8076732158660889,942.5362214699263,62.225319063206115,1848,0
2810.8952009747354,1554.2603759765625,0.8079463839530945,942.5362017606086,62.22195591724249,1849,0
2810.9021453285013,1554.14990234375,0.8080750107765198,942.5357365973315,62.22699063929162,1850,0
2810.9090896822686,1553.98388671875,0.8077664971351624,942.5358731412078,62.227088100256246,1851,0
2810.9160340355693,1554.71337890625,0.8077042102813721,942.535198250543,62.22514959220158,1852,0
2810.922978388638,1553.5567626953125,0.8073320388793945,942.536986056824,62.22201450991378,1853,0
2810.929922741706,1553.3851318359375,0.8076663613319397,942.5335363374712,62.2257748032721,1854,0
2810.9368670945405,1554.529052734375,0.8077648878097534,942.5339667444395,62.22643673398964,1855,0
2810.9438114469103,1553.9281005859375,0.8082156777381897,942.5369678386601,62.226001373756844,1856,0
2810.950755799281,1554.4490966796875,0.8076387643814087,942.5359498233303,62.2247546106047,1857,0
2810.957700151418,1553.7921142578125,0.8085770606994629,942.534820388175,62.22439167863883,1858,0
2810.964644503089,1553.72705078125,0.8073740005493164,942.533137809943,62.231695825624776,1859,0
2810.97158885476,1552.369384765625,0.8072125911712646,942.5339702098239,62.227185655491105,1860,0
2810.978533206197,1553.3724365234375,0.808232307434082,942.5359470798206,62.22180906753149,1861,0
2810.985477557403,1553.1358642578125,0.8081474900245667,942.5359280621751,62.227967237033184,1862,0
2810.992421908609,1553.049560546875,0.8075132369995117,942.5382762948973,62.22621762476184,1863,0
2810.999366259349,1553.1973876953125,0.808354377746582,942.5349334505121,62.22665523422245,1864,0
2811.006310609856,1554.625,0.8083801865577698,942.5364509857208,62.22712339221463,1865,0
2811.0132549603622,1553.2413330078125,0.8086325526237488,942.5372123177149,62.22518454886931,1866,0
2811.020199310403,1553.4197998046875,0.8075660467147827,942.5369690646891,62.22524318365721,1867,0
