time,flux,flux_err
2460339.785682982,2473.9988403320312,2.1959056565136756
2460339.7937848098,2473.6953125,2.5350560733948586
2460339.8007292333,2471.5504557291665,2.53358217865507
2460339.8076736573,2473.6776529947915,2.535295277227957
2460339.814618081,2476.2327473958335,2.5354657176878295
2460339.8215625044,2466.9601236979165,2.5313652064953565
2460339.8285069284,2471.082275390625,2.532891852672895
2460339.835451352,2466.8126627604165,2.5314119582634746
2460339.842395775,2471.68212890625,2.534068395310657
2460339.8493401986,2474.397705078125,2.5361356335218717
2460339.856284622,2470.1959635416665,2.533837289709051
2460339.863229045,2468.5614420572915,2.5315858688588206
2460339.8701734683,2465.3536783854165,2.5327086163359698
2460339.8771178913,2466.1083170572915,2.532639651977398
2460339.8840623144,2470.8438313802085,2.5326918416558883
2460339.891006738,2466.5283203125,2.531356393637264
2460339.89795116,2470.693603515625,2.53300075641908
2460339.904895583,2462.8500162760415,2.5310400534863304
2460339.911840006,2460.0543619791665,2.529099934117252
2460339.9187844284,2468.963134765625,2.5324015451359423
2460339.925728851,2463.793701171875,2.5306882233617896
2460339.9326732736,2471.6167805989585,2.5365335592786784
2460339.9396176958,2466.0697428385415,2.5321760854840583
2460339.9465621184,2467.290771484375,2.533652104212408
2460339.953506541,2468.341552734375,2.5321860431836405
2460339.9604509627,2469.4619954427085,2.532512540957026
2460339.9673953853,2469.2089029947915,2.5326977475347783
2460339.974339807,2467.0107421875,2.531726788879816
2460339.981284229,2470.641357421875,2.537345301587141
2460339.988228651,2474.779296875,2.538417026286957
2460339.995173073,2471.7145182291665,2.5349157114898597
2460340.0021174946,2471.1097005208335,2.53490098653515
2460340.0090619163,2475.5406087239585,2.5353038773687335
2460340.016006338,2470.4488932291665,2.533068314047948
2460340.0229507596,2475.244140625,2.5374313792770633
2460340.0298951813,2469.2423502604165,2.5339713737298037
2460340.0368396025,2469.0230305989585,2.5326862159210095
2460340.0437840237,2470.3025716145835,2.5344334426228734
2460340.0507284454,2472.685546875,2.5341380626267487
