time,flux,flux_err
2460339.785682982,603.9767150878907,2.2458836781176146
2460339.7937848098,605.2830403645834,2.5941337035108476
2460339.8007292333,602.8639322916669,2.591802564967999
2460339.8076736573,606.041707356771,2.5937996988298693
2460339.814618081,601.8958333333335,2.5940638530206193
2460339.8215625044,600.6928710937501,2.592392485617005
2460339.8285069284,603.7052001953126,2.5938025305131127
2460339.835451352,599.5131835937501,2.590851731721713
2460339.842395775,598.4189860026041,2.591336908161305
2460339.8493401986,593.2799479166667,2.5884755781773836
2460339.856284622,592.5434570312501,2.5892662707747798
2460339.863229045,593.3445231119791,2.588940500097054
2460339.8701734683,588.2450358072919,2.5868517886475257
2460339.8771178913,593.3099772135419,2.588198869637519
2460339.8840623144,587.0376790364584,2.587236310151657
2460339.891006738,582.6927897135416,2.584472410363792
2460339.89795116,591.2547607421875,2.587902627637362
2460339.904895583,593.6777750651044,2.5893271456941895
2460339.911840006,587.461873372396,2.5877472414635854
2460339.9187844284,592.8536376953125,2.589239284510896
2460339.925728851,591.116170247396,2.587862768442046
2460339.9326732736,595.0230305989584,2.5918091514900796
2460339.9396176958,598.1994628906251,2.5923032494282663
2460339.9465621184,598.8085123697916,2.592465723396856
2460339.953506541,598.7990722656252,2.591721076302724
2460339.9604509627,603.0806477864584,2.5934451199234663
2460339.9673953853,602.4263102213544,2.5931124561715353
2460339.974339807,605.6290690104167,2.596066239016491
2460339.981284229,603.0914713541667,2.595111803806271
2460339.988228651,604.7839355468751,2.5957208856874003
2460339.995173073,601.947998046875,2.593159615415887
2460340.0021174946,608.0553385416669,2.5965533702866894
2460340.0090619163,607.9452311197917,2.596175393992928
2460340.016006338,606.7057291666667,2.59510163915865
2460340.0229507596,602.8029785156251,2.5934525145182357
2460340.0298951813,599.1123046875001,2.5930223179070637
2460340.0368396025,598.5585123697917,2.5919161876272585
2460340.0437840237,598.5380859375,2.5919375547555563
2460340.0507284454,600.5949300130209,2.5920259708300857
2460340.057672866,591.7835286458335,2.5898474682375645
