time,flux,flux_err
2797.110563360557,279.3468110130707,109.23848603900912
2797.1175077876655,275.5635267383864,109.13467447108334
2797.1244522147736,282.51391115001934,109.16767991701042
2797.1313966416483,281.7240080920144,109.29623841111344
2797.13834106829,281.88883174963553,108.83073805481725
2797.1452854947,290.13033213765834,108.70496211695284
2797.152229920876,288.04664086839057,108.77686074589654
2797.1591743470517,285.79491255643507,109.61265627222825
2797.166118772996,282.22513381428007,109.07410737959766
2797.173063198707,282.251236348048,108.88496326715358
2797.180007624418,285.12378372113153,109.37925399672056
2797.186952049896,280.87288087018374,108.66663975662178
2797.1938964751407,278.69895520619866,108.4618507982865
2797.2008409001537,282.15755160225126,108.90239129150403
2797.207785325166,279.3467094361581,109.33051437443383
2797.2147297499455,276.13469759505483,109.20300806916765
2797.221674174492,278.4883400916185,109.02232414318333
2797.228618599039,271.59948929902635,109.07923878370133
2797.2355630233533,267.8044737720252,108.7845493985192
2797.242507447434,270.2418846069729,108.79294897441794
2797.249451871515,264.95935181490086,108.59532639805357
2797.2563962953627,269.07921350798233,109.666994759002
2797.2633407192106,265.80726321247516,108.65097450831553
2797.2702851428267,266.7677304517929,108.90609604232502
2797.27722956621,272.37073902785096,109.54966837412691
2797.2841739893593,270.65908564448796,109.54690086657422
2797.29111841251,277.78247651610513,109.26290307947872
2797.2980628356595,276.2993039081789,108.38281819908802
2797.3050072585766,280.6418183472979,109.40825934349664
2797.3119516812603,279.813982336816,108.89481157415821
2797.3188961039446,276.8014171080745,109.26087476657204
2797.325840526396,281.8956082247439,108.82182864420035
2797.332784948614,285.2417651597966,109.70780870762106
2797.339729370832,283.3011249471049,109.00307336721728
2797.346673793051,289.2515214495354,109.83764434648943
2797.353618215036,283.1480043679751,109.03013996338336
2797.36056263679,281.61538248432976,109.04855390905635
2797.3675070585423,283.0317427310499,109.65101811281684
2797.3744514802947,279.02782947542687,108.591450558447
2797.3813959018144,278.93542040123134,108.84409059385433
2797.388340323101,280.91954303575426,109.02218391267725
2797.395284744389,278.2962439562127,109.53638097681097
2797.402229165443,281.40481144983573,109.23765542061189
2797.4091735864968,277.7582990943788,109.69378902348134
2797.4161180075507,273.64277625278487,109.02224545773382
2797.4230624283728,275.05384972971797,108.45709488332383
2797.430006849194,268.14108793206765,108.96297045313047
2797.4369512697835,269.5298665906248,109.38840293310214
2797.44389569014,263.08213388433956,108.57033589362513
2797.4508401107278,259.95121325015975,108.91571007273262
2797.4577845308513,268.68375767255156,109.5530330549642
2797.464728951207,261.48774963487267,108.95034835035483
2797.47167337133,273.109144114861,110.12934083361002
2797.4786177912206,275.21812796040285,108.57916478066232
2797.48556221111,271.3146873561368,109.18024789924867
2797.4925066309997,270.6720263808172,109.45932616202998
2797.4994510506567,276.43195641863576,109.26672778600083
2797.5063954703146,282.1071265930834,109.17805786850272
2797.513339889972,276.9260254412752,109.34542798930192
2797.5202843093957,285.8050527870787,109.23459110023357
2797.527228728588,286.7124465818738,108.8643164433088
2797.534173148012,284.55150789557797,108.31086996984743
2797.5411175672043,287.39614282045636,109.54004378784734
2797.548061986163,285.4450832151333,110.56152505837568
2797.5550064053546,287.0858379834701,109.64760894196574
2797.561950824313,287.10430354873074,109.52947657022469
2797.568895243039,286.59229301724304,109.41104062312313
2797.575839661765,283.5884859951509,109.16779901365568
2797.582784080491,284.9656147650526,109.25720241175186
2797.589728499217,286.47049970635067,109.4077337242401
2797.59667291771,284.07167702025345,108.75523073641268
2797.6036173362036,277.1929797586879,109.35254929984303
2797.610561754464,282.41999317893465,109.33752950996944
2797.6175061729573,274.30219785896315,108.77853297753627
2797.624450590985,276.7639617640491,108.62649516966786
2797.6313950092454,274.2920146572578,108.59613438945638
2797.638339427273,271.62382145475226,109.87273385157245
2797.6452838453006,273.77349430586537,108.23190213949339
2797.6522282633277,270.43365102725784,108.88450796848723
2797.659172681122,272.4156871781008,109.18702126376073
2797.6661170989173,274.73240800108533,109.33611759618859
2797.6730615167116,268.7444472965117,109.12871237887708
2797.680005934506,271.79404875651335,108.84814410740397
2797.6869503520684,271.83255389589385,109.04442372833823
2797.693894769629,276.98737393345937,108.82281403536354
2797.7008391871923,282.0250922827506,109.09678840520648
2797.7077836045205,279.7089670377586,109.2175741790592
2797.7147280218496,278.2052873893988,109.06390645877254
2797.7216724391783,283.9187802898846,108.41814660752642
2797.728616856507,280.44786691347326,109.18991423637293
2797.7355612736037,289.13899082490684,108.54215516426106
2797.7425056906995,285.78735478779436,108.54051554426118
2797.7494501077963,285.10862292120714,108.95096809436635
2797.756394524892,282.2480147231033,110.27354413226516
2797.7633389417556,283.23627372108444,108.83827422051158
2797.77028335862,283.7355659983739,109.49579206211443
2797.777227775483,281.6252065004837,109.26355830274338
2797.784172192346,279.8514304110422,108.96930077552817
2797.791116608976,280.2398148033724,108.75502821208869
2797.7980610256072,277.2769822033663,109.0001734114782
2797.805005442238,276.40728063144707,109.43414441267765
2797.8119498588676,272.9911194131339,109.32943065581027
2797.8188942754987,265.83829404967264,109.15794199048206
2797.825838691896,268.9474470752268,109.75570302552092
2797.8327831082943,269.3632316524711,108.28524151010338
2797.839727524692,261.86810415263494,109.02731717785719
2797.846671941089,266.4345193685617,109.17621974100503
2797.853616357254,263.95398066302005,109.19957215313715
2797.8605607734185,263.8213052068036,108.84963397568998
2797.867505189583,269.5242854421833,108.82244679684835
2797.874449605749,269.4799345754752,109.58646929233419
2797.8813940219134,274.71116398535264,109.41848493425253
2797.888338437845,271.0208246379193,108.8890810219522
2797.8952828540096,276.01806042076737,110.03936713999026
2797.9022272699412,279.08366307566143,109.08502767220921
2797.909171685874,277.8639949571909,108.86186462720312
2797.916116101806,281.66539910101096,109.11373928708343
2797.9230605175053,284.5306280551006,108.68014628536486
2797.930004933204,282.6295093292406,109.37950179303955
2797.9369493491367,284.50638973194145,109.62778023085525
2797.943893764837,286.81939893109507,109.80265658504065
2797.9508381805363,290.201547786281,109.59614905134103
2797.9577825960023,283.8541393577241,109.08422963725849
2797.964727011701,291.28121111954715,108.66052840956374
2797.971671427167,285.9385028753129,108.9707886776489
2797.978615842634,282.0462265892306,109.19433998586547
2797.9855602581,283.5210359074522,109.45579153453191
2797.992504673566,278.7999617511048,109.25115798503376
2797.999449089032,280.52786327458693,109.02178986647682
2798.0063935042663,280.1916368844079,108.7276592123679
2798.0133379197323,280.6621791729335,108.6526266305191
2798.0202823349664,272.61692927831905,108.75350690049333
2798.0272267501996,274.27280823354135,109.16640441061477
2798.034171165433,273.3462782455183,108.27471745049527
2798.041115580666,271.6260289467034,109.00495104133503
2798.0480599956672,274.3331869115225,109.34239613137791
2798.0550044109004,271.8215493412522,109.15524298545994
2798.061948825901,265.3166626256575,109.40007087202498
2798.0688932411344,272.10141192245806,108.96735936507503
2798.0758376561353,277.5305030181819,109.51636169805282
2798.082782071136,272.6542109829677,109.12736076458633
2798.0897264859045,270.58168293941003,108.72970466718444
2798.0966709009053,278.3714495385707,109.60094540877878
2798.1036153159057,281.9345964978695,109.49112792010696
2798.110559730674,279.9382080850628,108.80180804070217
2798.1175041454426,285.980277624411,108.88015137063219
2798.12444856021,281.42591679128896,109.15019854768892
2798.1313929749776,287.0931486039517,109.10626695119227
2798.138337389745,290.880466233132,109.07207066487592
2798.1452818045127,286.07989101909925,109.20004818423273
2798.152226219281,282.10695343899124,109.25042935876903
2798.1591706338168,285.0320308979028,109.2166932078632
2798.166115048351,286.38971881039924,109.36386683292336
2798.1730594631185,282.1372221469562,108.7553407500876
2798.1800038776537,277.844713502016,108.6686400676047
2798.1869482921893,281.4734121409888,109.23194101933379
2798.193892706724,279.95940787100994,109.16637332077002
2798.2008371212587,275.2416936446807,109.27412954624204
2798.207781535561,276.24334130385,109.38151968168954
