2458683.368103 11.966149 0.050966
2458683.388916 11.966136 0.050991
2458683.409729 11.963936 0.051010
2458683.430603 11.965474 0.051213
2458683.451416 11.966257 0.051011
2458683.472229 11.964125 0.050831
2458683.493103 11.962783 0.050830
2458683.513916 11.966928 0.051073
2458683.534729 11.967345 0.051363
2458683.555603 11.966912 0.051035
2458683.576416 11.968219 0.051285
2458683.597229 11.965061 0.051077
2458683.618103 11.966704 0.051341
2458683.638916 11.968503 0.051252
2458683.659729 11.967952 0.051224
2458683.680603 11.966697 0.051108
2458683.701416 11.963613 0.051010
2458683.722229 11.969266 0.051281
2458683.743103 11.967643 0.051187
2458683.763916 11.966811 0.051263
2458683.784729 11.967060 0.051163
2458683.805603 11.965482 0.051187
2458683.826416 11.966404 0.051252
2458683.847290 11.966225 0.051088
2458683.868103 11.966794 0.051038
2458683.888977 11.968849 0.051186
2458683.909790 11.967140 0.051218
2458683.930603 11.967417 0.051185
2458683.951477 11.967588 0.051335
2458683.972290 11.965330 0.051215
2458683.993103 11.965578 0.051177
2458684.013977 11.964822 0.051225
2458684.034790 11.965821 0.051131
2458684.055603 11.963885 0.051007
2458684.076477 11.965619 0.050978
2458684.097290 11.969054 0.051388
2458684.118103 11.967535 0.051315
2458684.138977 11.967582 0.051021
2458684.159790 11.967159 0.051045
2458684.180603 11.966472 0.051413
2458684.201477 11.967336 0.051299
2458684.222290 11.968217 0.051115
2458684.243103 11.965511 0.050927
2458684.263977 11.967068 0.051225
2458684.284790 11.968421 0.051304
2458684.305603 11.967201 0.051361
2458684.326477 11.968507 0.051256
2458684.347290 11.966817 0.051365
2458684.368103 11.966788 0.051038
2458684.388977 11.967141 0.051156
2458684.409790 11.966499 0.051109
2458684.430603 11.969308 0.051454
2458684.451477 11.967447 0.051279
2458684.472290 11.965579 0.051175
2458684.493103 11.966151 0.051270
2458684.513977 11.968005 0.051250
2458684.534790 11.966039 0.051261
2458684.555603 11.965601 0.051216
2458684.576477 11.965261 0.051390
2458684.597290 11.967101 0.051298
2458684.618103 11.969164 0.051476
2458684.638977 11.966456 0.051403
2458684.659790 11.967866 0.051363
2458684.680603 11.969304 0.051861
2458684.701477 11.968966 0.051860
2458684.722290 11.968596 0.051457
2458684.743103 11.967677 0.051572
2458684.763977 11.969527 0.051674
2458684.784790 11.970166 0.051860
2458684.805603 11.968752 0.051497
2458684.826477 11.968482 0.051575
2458684.847290 11.968560 0.051571
2458684.868103 11.967845 0.051895
2458684.888977 11.972408 0.051993
2458684.909790 11.969011 0.051631
2458684.930603 11.969789 0.051706
2458684.951477 11.968902 0.051795
2458684.972290 11.969471 0.051593
2458684.993103 11.968295 0.051793
2458685.013977 11.968097 0.051704
2458685.034790 11.968850 0.051818
2458685.055603 11.969691 0.051611
2458685.076477 11.969738 0.051676
2458685.097290 11.966969 0.051523
2458685.118103 11.968578 0.051841
2458685.138977 11.968477 0.051644
2458685.159790 11.969678 0.052051
2458685.180603 11.968279 0.051786
2458685.201477 11.969374 0.051686
2458685.222290 11.968362 0.051917
2458685.243103 11.968471 0.051937
2458685.263977 11.969219 0.051978
2458685.284790 11.968505 0.051684
2458685.305603 11.968769 0.051944
2458685.326477 11.969730 0.051996
2458685.347290 11.970450 0.051893
2458685.368103 11.969263 0.051988
2458685.388977 11.968154 0.051940
2458685.409790 11.968319 0.051663
2458685.430603 11.969332 0.051829
2458685.451477 11.969657 0.052038
2458685.472290 11.968281 0.051707
2458685.493103 11.970508 0.051732
2458685.513977 11.971130 0.052127
2458685.534790 11.969058 0.052147
2458685.555603 11.968888 0.051925
2458685.576477 11.971399 0.052248
2458685.597290 11.970456 0.051970
2458685.618103 11.972138 0.052007
2458685.638977 11.971824 0.052059
2458685.659790 11.972260 0.052107
2458685.680603 11.973820 0.052489
2458685.701477 11.972096 0.052315
2458685.722290 11.975218 0.052264
2458685.743103 11.972840 0.052320
2458685.763977 11.973044 0.052346
2458685.784790 11.971111 0.052081
2458685.805603 11.972223 0.052235
2458685.826477 11.972905 0.052081
2458685.847290 11.971455 0.052127
2458685.868103 11.972553 0.052065
2458685.888977 11.971640 0.052145
2458685.909790 11.972402 0.052204
2458685.930603 11.972470 0.051976
2458685.951477 11.972840 0.052024
2458685.972290 11.972041 0.051981
2458685.993103 11.971898 0.052216
2458686.013977 11.970566 0.052236
2458686.034790 11.969582 0.051968
2458686.055603 11.974189 0.052320
2458686.076477 11.971862 0.052135
2458686.097290 11.971144 0.052177
2458686.118103 11.973342 0.051973
2458686.138977 11.973001 0.052122
2458686.159790 11.974500 0.052294
2458686.180664 11.972635 0.051896
2458686.201477 11.971356 0.052024
2458686.222351 11.971193 0.052166
2458686.243164 11.971950 0.052243
2458686.263977 11.970410 0.051915
2458686.284851 11.971412 0.052247
2458686.305664 11.972772 0.052298
2458686.326477 11.972034 0.051858
2458686.347351 11.971790 0.052072
2458686.368164 11.972792 0.052086
2458686.388977 11.973274 0.052028
2458686.409851 11.972691 0.052057
