time,flux,flux_err
2797.110563360557,2237.144716953274,89.07249931723078
2797.1175077876655,2236.3224362871847,90.51826183445131
2797.1244522147736,2231.1905183574836,90.10685934369106
2797.1313966416483,2235.2636872606795,89.9081959435901
2797.13834106829,2235.956370395387,89.75369146699123
2797.1452854947,2231.5225553192477,90.10009737103512
2797.152229920876,2234.161920141284,89.79044627747605
2797.1591743470517,2234.1946209489397,90.40446159366178
2797.166118772996,2230.0723903804883,89.52819291325001
2797.173063198707,2235.0366446141375,89.69376811611077
2797.180007624418,2241.226572120737,89.45656024357991
2797.186952049896,2236.438404583836,89.44858922910129
2797.1938964751407,2230.601121705713,89.12287255046947
2797.2008409001537,2237.9691089014286,89.92451053637369
2797.207785325166,2231.192109137907,89.83468037377253
2797.2147297499455,2235.9324931674646,89.9601494024551
2797.221674174492,2233.5721264306335,89.76792621559264
2797.228618599039,2240.7981589150063,90.15715213882284
2797.2355630233533,2237.0956730964344,89.99545854986913
2797.242507447434,2241.5226191035927,89.82782803950629
2797.249451871515,2231.4442459893057,89.68796148189081
2797.2563962953627,2236.2150790008095,90.26255306800154
2797.2633407192106,2240.4492402987034,90.19133373342119
2797.2702851428267,2245.791143507459,90.12035662338492
2797.27722956621,2233.5371739892316,90.29066901140244
2797.2841739893593,2237.125548440149,89.86648815960244
2797.29111841251,2245.9200963198773,89.36965142424158
2797.2980628356595,2240.8825453333493,89.4264429295995
2797.3050072585766,2238.709355320891,89.53000364788114
2797.3119516812603,2229.527832795993,89.91255061796222
2797.3188961039446,2238.5346623765918,89.42822062695943
2797.325840526396,2234.539375490597,89.53191978963783
2797.332784948614,2234.0244700778762,90.61532353949069
2797.339729370832,2238.2399743138863,89.10790470130173
2797.346673793051,2234.3497154886863,89.80393088618287
2797.353618215036,2243.177672966788,89.33392561288744
2797.36056263679,2235.9449479716104,89.97701497379389
2797.3675070585423,2240.612970727073,90.15602026998322
2797.3744514802947,2236.6453256661152,89.29703546243917
2797.3813959018144,2233.67657845761,89.27282644183565
2797.388340323101,2233.4818173784524,89.0070832769541
2797.395284744389,2239.6109352293124,89.86051766666156
2797.402229165443,2233.297668378531,89.59523744531157
2797.4091735864968,2236.145202805763,89.28947236481382
2797.4161180075507,2237.5724463897895,90.74519227859261
2797.4230624283728,2235.8560131901345,89.6715188408834
2797.430006849194,2234.997570253272,90.75035337732439
2797.4369512697835,2237.4460344084246,90.24286243752405
2797.44389569014,2236.106964307268,89.76136331253446
2797.4508401107278,2231.2824821763566,89.31862368696558
2797.4577845308513,2233.5633538434568,90.90499640650488
2797.464728951207,2231.823036257473,88.71913414751961
2797.47167337133,2231.703132650926,90.05932797385282
2797.4786177912206,2247.2005741466332,89.46000097819521
2797.48556221111,2233.7464106169505,89.75081730947174
2797.4925066309997,2236.131956604703,89.45524769369015
2797.4994510506567,2231.4557535848417,89.76623922801093
2797.5063954703146,2230.309419496245,89.23146171881255
2797.513339889972,2238.68287152221,90.09103573022911
2797.5202843093957,2236.5133092831356,89.69984184488408
2797.527228728588,2242.4514824318694,89.76862261600625
2797.534173148012,2238.9858208042265,88.84325398069487
2797.5411175672043,2235.9204178193177,90.21767567968828
2797.548061986163,2245.278943900284,90.38677839382468
2797.5550064053546,2239.871385402829,89.88031870546469
2797.561950824313,2234.335867856601,90.06919207146024
2797.568895243039,2246.2871159461884,89.9948034013361
2797.575839661765,2239.612140109075,89.89594400043408
2797.582784080491,2234.824068916145,89.61242099933668
2797.589728499217,2242.517233656815,90.38243120418196
2797.59667291771,2237.5758485416773,90.17395681935336
2797.6036173362036,2232.427175516178,89.95111231425416
2797.610561754464,2242.321621610343,89.86007989380809
2797.6175061729573,2235.938214371648,89.70234828537662
